# first_value: 2488
# Instance: eil76.tsp
# Method: random-search
# output: time cost
0 2488
1 0.000000 2488
2 0.000000 2464
3 0.000000 2464
4 0.000000 2464
5 0.000000 2464
6 0.000000 2251
7 0.000000 2251
8 0.000000 2251
9 0.000000 2251
10 0.000000 2251
11 0.000000 2251
12 0.000000 2251
13 0.000000 2251
14 0.000000 2251
15 0.000000 2251
16 0.000000 2251
17 0.000000 2224
18 0.000000 2224
19 0.000000 2224
20 0.000000 2224
21 0.000000 2224
22 0.000000 2224
23 0.000000 2224
24 0.000000 2224
25 0.000000 2224
26 0.000000 2224
27 0.000000 2224
28 0.000000 2224
29 0.000000 2224
30 0.000000 2224
31 0.000000 2224
32 0.000000 2224
33 0.000000 2224
34 0.000000 2224
35 0.000000 2224
36 0.000000 2224
37 0.000000 2224
38 0.000000 2224
39 0.000000 2224
40 0.000000 2224
41 0.000000 2224
42 0.000000 2224
43 0.000000 2224
44 0.000000 2224
45 0.000000 2224
46 0.000000 2224
47 0.000000 2224
48 0.000000 2224
49 0.000000 2224
50 0.000000 2224
51 0.000000 2224
52 0.000000 2224
53 0.000000 2224
54 0.000000 2224
55 0.000000 2224
56 0.000000 2224
57 0.000000 2224
58 0.000000 2224
59 0.000000 2224
60 0.000000 2224
61 0.000000 2224
62 0.000000 2224
63 0.000000 2224
64 0.000000 2224
65 0.000000 2224
66 0.000000 2224
67 0.000000 2224
68 0.000000 2224
69 0.000000 2224
70 0.000000 2224
71 0.000000 2224
72 0.000000 2224
73 0.000000 2224
74 0.000000 2224
75 0.000000 2224
76 0.000000 2224
77 0.000000 2224
78 0.000000 2224
79 0.000000 2224
80 0.000000 2224
81 0.000000 2224
82 0.000000 2224
83 0.000000 2224
84 0.000000 2224
85 0.000000 2224
86 0.000000 2224
87 0.000000 2224
88 0.000000 2224
89 0.000000 2224
90 0.000000 2224
91 0.000000 2224
92 0.000000 2224
93 0.000000 2224
94 0.000000 2224
95 0.000000 2224
96 0.000000 2224
97 0.000000 2224
98 0.000000 2224
99 0.000000 2224
100 0.000000 2224
101 0.000000 2224
102 0.000000 2224
103 0.000000 2190
104 0.000000 2190
105 0.000000 2190
106 0.000000 2190
107 0.000000 2190
108 0.000000 2190
109 0.000000 2190
110 0.000000 2190
111 0.000000 2190
112 0.000000 2190
113 0.000000 2190
114 0.000000 2190
115 0.000000 2190
116 0.000000 2190
117 0.000000 2190
118 0.000000 2190
119 0.000000 2190
120 0.000000 2190
121 0.000000 2190
122 0.000000 2190
123 0.000000 2190
124 0.000000 2190
125 0.000000 2190
126 0.000000 2190
127 0.000000 2190
128 0.000000 2190
