# Instance: eil76.tsp
# Method: simulated-annealing
# output: step cost
0 2320
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2266
0.000000 2261
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2237
0.000000 2219
0.000000 2192
0.000000 2181
0.000000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.001000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2181
0.002000 2169
0.002000 2158
0.002000 2158
0.002000 2158
0.002000 2158
0.002000 2158
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.002000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.003000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2129
0.004000 2110
0.004000 2056
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.004000 1988
0.005000 1988
0.005000 1988
0.005000 1988
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1980
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.005000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1925
0.006000 1886
0.006000 1860
0.006000 1860
0.006000 1860
0.006000 1860
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1833
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1686
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.006000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1676
0.007000 1658
0.007000 1658
0.007000 1658
0.007000 1658
0.007000 1658
0.007000 1658
0.007000 1644
0.007000 1644
0.007000 1644
0.007000 1644
0.007000 1644
0.007000 1607
0.007000 1607
0.007000 1607
0.007000 1607
0.007000 1607
0.007000 1595
0.007000 1595
0.007000 1510
0.007000 1498
0.007000 1418
0.007000 1418
0.007000 1418
0.007000 1380
0.007000 1273
0.007000 1273
0.007000 1273
0.007000 1273
0.007000 1273
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1239
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
0.007000 1205
