# Instance: eil76.tsp
# Method: simulated-annealing
# output: step cost
0 2714
0.000000 2255
0.000000 2200
0.000000 2200
0.000000 2200
0.000000 2200
0.000000 2200
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2175
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2149
0.000000 2141
0.000000 2141
0.000000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.001000 2141
0.002000 2141
0.002000 2050
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2046
0.002000 2045
0.002000 2045
0.002000 2045
0.002000 2045
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.002000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.003000 2041
0.004000 2041
0.004000 2041
0.004000 2041
0.004000 2041
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2039
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.004000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 2031
0.005000 1995
0.005000 1995
0.005000 1995
0.006000 1995
0.006000 1995
0.006000 1859
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1843
0.006000 1835
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.006000 1782
0.007000 1782
0.007000 1782
0.007000 1782
0.007000 1782
0.007000 1782
0.007000 1661
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.007000 1533
0.008000 1533
0.008000 1533
0.008000 1533
0.008000 1533
0.008000 1533
0.008000 1533
0.008000 1533
0.008000 1514
0.008000 1514
0.008000 1514
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
0.008000 1451
