# first_value: 1629
# Instance: eil51.tsp
# Method: random-search
# output: time cost
0 1629
1 0.000000 1629
2 0.000000 1516
3 0.000000 1513
4 0.000000 1513
5 0.000000 1497
6 0.000000 1497
7 0.000000 1497
8 0.000000 1497
9 0.000000 1497
10 0.000000 1497
11 0.000000 1497
12 0.000000 1497
13 0.000000 1497
14 0.000000 1497
15 0.000000 1497
16 0.000000 1497
17 0.000000 1497
18 0.000000 1497
19 0.000000 1497
20 0.000000 1497
21 0.000000 1497
22 0.000000 1497
23 0.000000 1497
24 0.000000 1497
25 0.000000 1497
26 0.000000 1497
27 0.000000 1497
28 0.000000 1497
29 0.000000 1497
30 0.000000 1497
31 0.000000 1497
32 0.000000 1497
33 0.000000 1497
34 0.000000 1497
35 0.000000 1497
36 0.000000 1492
37 0.000000 1492
38 0.000000 1492
39 0.000000 1492
40 0.000000 1492
41 0.000000 1492
42 0.000000 1492
43 0.000000 1492
44 0.000000 1492
45 0.000000 1492
46 0.000000 1492
47 0.000000 1492
48 0.000000 1492
49 0.000000 1492
50 0.000000 1492
51 0.000000 1450
52 0.000000 1450
53 0.000000 1450
54 0.000000 1450
55 0.000000 1450
56 0.000000 1450
57 0.000000 1450
58 0.000000 1450
59 0.000000 1450
60 0.000000 1450
61 0.000000 1450
62 0.000000 1450
63 0.000000 1450
64 0.000000 1450
65 0.000000 1450
66 0.000000 1450
67 0.000000 1450
68 0.000000 1450
69 0.000000 1450
70 0.000000 1450
71 0.000000 1450
72 0.000000 1450
73 0.000000 1450
74 0.000000 1450
75 0.000000 1450
76 0.000000 1450
77 0.000000 1450
78 0.000000 1450
79 0.000000 1450
80 0.000000 1450
81 0.000000 1450
82 0.000000 1450
83 0.000000 1450
84 0.000000 1450
85 0.000000 1450
86 0.000000 1450
87 0.000000 1450
88 0.000000 1450
89 0.000000 1450
90 0.000000 1450
91 0.000000 1450
92 0.000000 1450
93 0.000000 1450
94 0.000000 1450
95 0.000000 1450
96 0.000000 1450
97 0.000000 1430
98 0.000000 1430
99 0.000000 1430
100 0.000000 1430
101 0.000000 1430
102 0.000000 1430
103 0.000000 1430
104 0.000000 1430
105 0.000000 1430
106 0.000000 1430
107 0.000000 1430
108 0.000000 1430
109 0.000000 1430
110 0.000000 1430
111 0.000000 1430
112 0.000000 1430
113 0.000000 1430
114 0.000000 1430
115 0.000000 1430
116 0.000000 1430
117 0.000000 1430
118 0.000000 1430
119 0.000000 1430
120 0.000000 1430
121 0.000000 1430
122 0.000000 1430
123 0.000000 1430
124 0.000000 1430
125 0.000000 1430
126 0.000000 1430
127 0.000000 1430
128 0.000000 1430
129 0.000000 1430
130 0.000000 1430
131 0.000000 1430
132 0.000000 1430
133 0.000000 1430
134 0.000000 1430
135 0.000000 1430
136 0.000000 1430
137 0.000000 1430
138 0.000000 1430
139 0.000000 1430
140 0.000000 1430
141 0.000000 1430
142 0.000000 1430
143 0.000000 1430
144 0.000000 1430
145 0.000000 1430
146 0.000000 1430
147 0.000000 1430
148 0.000000 1430
149 0.000000 1430
150 0.000000 1430
151 0.000000 1430
152 0.000000 1430
153 0.000000 1430
154 0.000000 1430
155 0.000000 1430
156 0.000000 1430
157 0.000000 1430
158 0.000000 1430
159 0.000000 1430
160 0.000000 1430
161 0.000000 1430
162 0.000000 1430
163 0.000000 1430
164 0.000000 1430
165 0.000000 1406
166 0.000000 1406
167 0.000000 1406
168 0.000000 1406
169 0.000000 1406
170 0.000000 1406
171 0.000000 1406
172 0.000000 1406
173 0.000000 1406
174 0.000000 1406
175 0.000000 1406
176 0.000000 1406
177 0.000000 1406
178 0.000000 1406
179 0.000000 1406
