# first_value: 3368
# Instance: eil101.tsp
# Method: random-search
# output: time cost
0 3368
1 0.000000 3368
2 0.000000 3368
3 0.000000 3320
4 0.000000 3251
5 0.000000 3251
6 0.000000 3251
7 0.000000 3251
8 0.000000 3251
9 0.000000 3251
10 0.000000 3251
11 0.000000 3251
12 0.000000 3251
13 0.000000 3251
14 0.000000 3251
15 0.000000 3251
16 0.000000 3251
17 0.000000 3251
18 0.000000 3251
19 0.000000 3251
20 0.000000 3251
21 0.000000 3251
22 0.000000 3251
23 0.000000 3251
24 0.000000 3251
25 0.000000 3251
26 0.000000 3251
27 0.000000 3251
28 0.000000 3251
29 0.000000 3251
30 0.000000 3251
31 0.000000 3251
32 0.000000 3251
33 0.000000 3220
34 0.000000 3220
35 0.000000 3220
36 0.000000 3220
37 0.000000 3220
38 0.000000 3220
39 0.000000 3220
40 0.000000 3220
41 0.000000 3220
42 0.000000 3220
43 0.000000 3220
44 0.000000 3220
45 0.000000 3220
46 0.000000 3220
47 0.000000 3164
48 0.000000 3164
49 0.000000 3164
50 0.000000 3164
51 0.000000 3164
52 0.000000 3164
53 0.000000 3164
54 0.000000 3164
55 0.000000 3164
56 0.000000 3164
57 0.000000 3164
58 0.000000 3164
59 0.000000 3164
60 0.000000 3164
61 0.000000 3164
62 0.000000 3164
63 0.000000 3164
64 0.000000 3164
65 0.000000 3164
66 0.000000 3164
67 0.000000 3164
68 0.000000 3164
69 0.000000 3164
70 0.000000 3164
71 0.000000 3164
72 0.000000 3164
73 0.000000 3164
74 0.000000 3164
75 0.000000 3164
76 0.000000 3164
77 0.000000 3164
78 0.000000 3164
79 0.000000 3164
80 0.000000 3164
81 0.000000 3164
82 0.000000 3164
83 0.000000 3164
84 0.000000 3164
85 0.000000 3164
86 0.000000 3164
87 0.000000 3164
88 0.000000 3164
89 0.000000 3164
90 0.000000 3164
91 0.000000 3164
92 0.000000 3164
93 0.000000 3164
94 0.000000 3164
95 0.000000 3164
96 0.000000 3164
