# Instance: eil101.tsp
# Method: simulated-annealing
# output: step cost
0 3546
0.000000 3337
0.000000 3337
0.000000 3193
0.000000 3193
0.000000 3193
0.000000 3193
0.000000 3193
0.000000 3175
0.000000 3175
0.000000 3175
0.000000 3083
0.000000 3083
0.000000 3083
0.000000 3083
0.000000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3083
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.001000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3076
0.002000 3005
0.002000 3005
0.002000 3005
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.002000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.003000 2983
0.004000 2983
0.004000 2983
0.004000 2983
0.004000 2983
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.004000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2967
0.005000 2932
0.005000 2851
0.005000 2851
0.005000 2851
0.005000 2851
0.005000 2851
0.005000 2851
0.005000 2851
0.005000 2851
0.005000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.006000 2851
0.007000 2851
0.007000 2851
0.007000 2851
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.007000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2810
0.008000 2808
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.008000 2675
0.009000 2634
0.009000 2634
0.009000 2634
0.009000 2634
0.009000 2634
0.009000 2634
0.009000 2634
0.009000 2621
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2605
0.009000 2543
0.009000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2543
0.010000 2516
0.010000 2512
0.010000 2512
0.010000 2460
0.010000 2460
0.010000 2450
0.010000 2384
