# Instance: eil101.tsp
# Method: simulated-annealing
# output: step cost
0 3465
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3185
0.000000 3122
0.000000 3122
0.000000 3122
0.000000 3122
0.000000 3122
0.000000 3122
0.000000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.001000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.002000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.003000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.004000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2905
0.005000 2900
0.005000 2900
0.005000 2900
0.005000 2781
0.005000 2781
0.005000 2781
0.005000 2781
0.005000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.006000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.007000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.008000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.009000 2781
0.010000 2781
0.010000 2781
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2774
0.010000 2771
0.010000 2719
0.010000 2719
0.010000 2719
0.010000 2719
0.010000 2719
0.010000 2719
0.010000 2709
0.010000 2635
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.010000 2605
0.011000 2605
0.011000 2572
0.011000 2572
0.011000 2572
0.011000 2572
0.011000 2555
0.011000 2555
0.011000 2555
0.011000 2555
0.011000 2555
0.011000 2429
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.011000 2396
0.012000 2396
0.012000 2396
0.012000 2396
0.012000 2396
0.012000 2396
0.012000 2396
0.012000 2396
0.012000 2396
0.012000 2371
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2297
0.012000 2240
0.012000 2173
0.012000 2124
0.012000 2111
0.012000 2111
0.012000 2111
0.012000 2111
0.012000 2111
0.012000 2111
0.012000 2111
0.012000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2111
0.013000 2062
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2040
0.013000 2028
0.013000 2028
0.013000 2028
0.014000 2017
0.014000 1955
0.014000 1940
0.014000 1909
0.014000 1862
0.014000 1862
0.014000 1862
0.014000 1862
0.014000 1862
0.014000 1777
0.014000 1777
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1758
0.014000 1755
0.014000 1735
0.014000 1735
0.014000 1735
0.014000 1735
0.015000 1735
0.015000 1735
0.015000 1735
0.015000 1735
0.015000 1711
0.015000 1711
0.015000 1711
0.015000 1711
0.015000 1711
0.015000 1641
0.015000 1636
0.015000 1636
0.015000 1636
0.015000 1636
0.015000 1636
0.015000 1636
0.015000 1636
0.015000 1602
0.015000 1574
0.015000 1574
0.015000 1565
0.015000 1453
0.015000 1453
0.015000 1444
0.015000 1441
0.015000 1441
0.015000 1422
0.015000 1405
0.015000 1377
0.015000 1377
0.015000 1377
0.015000 1377
0.015000 1377
0.015000 1377
0.015000 1377
0.015000 1377
0.016000 1351
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1333
0.016000 1321
0.016000 1289
0.016000 1260
0.016000 1255
0.016000 1255
0.016000 1225
0.016000 1211
0.016000 1179
0.016000 1166
0.016000 1166
0.016000 1166
0.016000 1166
0.016000 1166
0.016000 1166
0.016000 1161
0.016000 1161
0.016000 1161
0.016000 1161
0.016000 1161
0.016000 1128
0.016000 1128
