# Instance: eil101.tsp
# Method: simulated-annealing
# output: step cost
0 3423
0.000000 3277
0.000000 3095
0.000000 3095
0.000000 3095
0.000000 3095
0.000000 3095
0.000000 3095
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.000000 3089
0.001000 3089
0.001000 2999
0.001000 2999
0.001000 2999
0.001000 2999
0.001000 2999
0.001000 2999
0.001000 2999
0.001000 2999
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2996
0.001000 2974
0.001000 2974
0.001000 2974
0.001000 2974
0.001000 2974
0.001000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2974
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.002000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.003000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.004000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2915
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.005000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.006000 2799
0.007000 2799
0.007000 2799
0.007000 2799
0.007000 2799
0.007000 2799
