# first_value: 1740
# Instance: eil51.tsp
# Method: random-search
# output: time cost
0 1740
1 0.000000 1588
2 0.000000 1528
3 0.000000 1528
4 0.000000 1517
5 0.000000 1517
6 0.000000 1517
7 0.000000 1517
8 0.000000 1517
9 0.000000 1517
10 0.000000 1517
11 0.000000 1517
12 0.000000 1517
13 0.000000 1517
14 0.000000 1517
15 0.000000 1517
16 0.000000 1517
17 0.000000 1517
18 0.000000 1517
19 0.000000 1517
20 0.000000 1517
21 0.000000 1517
22 0.000000 1517
23 0.000000 1517
24 0.000000 1517
25 0.000000 1517
26 0.000000 1517
27 0.000000 1517
28 0.000000 1517
29 0.000000 1517
30 0.000000 1517
31 0.000000 1517
32 0.000000 1517
33 0.000000 1517
34 0.000000 1517
35 0.000000 1517
36 0.000000 1517
37 0.000000 1517
38 0.000000 1517
39 0.000000 1517
40 0.000000 1517
41 0.000000 1517
42 0.000000 1503
43 0.000000 1503
44 0.000000 1503
45 0.000000 1503
46 0.000000 1503
47 0.000000 1503
48 0.000000 1503
49 0.000000 1372
50 0.000000 1372
51 0.000000 1372
52 0.000000 1372
53 0.000000 1372
54 0.000000 1372
55 0.000000 1372
56 0.000000 1372
57 0.000000 1372
58 0.000000 1372
59 0.000000 1372
60 0.000000 1372
61 0.000000 1372
62 0.000000 1372
63 0.000000 1372
64 0.000000 1372
65 0.000000 1372
66 0.000000 1372
67 0.000000 1372
68 0.000000 1372
69 0.000000 1372
70 0.000000 1372
71 0.000000 1372
72 0.000000 1372
73 0.000000 1372
74 0.000000 1372
75 0.000000 1372
76 0.000000 1372
77 0.000000 1372
78 0.000000 1372
79 0.000000 1372
80 0.000000 1372
81 0.000000 1372
82 0.000000 1372
83 0.000000 1372
84 0.000000 1372
85 0.000000 1372
86 0.000000 1372
87 0.000000 1372
88 0.000000 1372
89 0.000000 1372
90 0.000000 1372
91 0.000000 1372
92 0.000000 1372
93 0.000000 1372
94 0.000000 1372
95 0.000000 1372
96 0.000000 1372
97 0.000000 1372
98 0.000000 1372
99 0.000000 1372
100 0.000000 1372
101 0.000000 1372
102 0.000000 1372
103 0.000000 1372
104 0.000000 1372
105 0.000000 1372
106 0.000000 1372
107 0.000000 1372
108 0.000000 1372
109 0.000000 1372
110 0.000000 1372
111 0.000000 1372
112 0.000000 1372
113 0.000000 1372
114 0.000000 1372
115 0.000000 1372
116 0.000000 1372
117 0.000000 1372
118 0.000000 1372
119 0.000000 1372
120 0.000000 1372
121 0.000000 1372
122 0.000000 1372
123 0.000000 1372
124 0.000000 1372
125 0.000000 1372
126 0.000000 1372
127 0.000000 1372
128 0.000000 1372
129 0.000000 1372
130 0.000000 1372
